trial,"1. 재판, 공판 2. 시험; 시도; 시험하다"
court,"1. 법정, 법원 2. (테니스 등의) 경기장 3. 궁궐"
evidence,증거(물)
witness,목격자; 증인; 목격하다
jury,배심원(단); 배심
guilty,1. 죄책감을 느끼는 2. 유죄의
admit,"1. 인정하다, 시인하다 2. 입장[입학]을 허가하다"
fake,"모조품, 위조품; 가짜의, 위조의"
address,"1. 주소 2. 연설; 1. 연설하다 2. (문제를) 다루다, 처리하다"
counter,"1. 계산대; 판매대 2. 반박; 반박하다; 반대로, 반대 방향으로"
fair,"1. 공평한, 공정한 2. 상당한; 박람회"
sentence,"1. 문장 2. 선고, 판결; 선고하다, 판결하다"
ticket,"1. 표, 입장권 2. (교통법규 위반) 딱지; 1. 표를 발행하다 2. (교통법규 위반) 딱지를 발부하다"
unit16,
daylight,"햇빛, 일광"
sunset,"일몰, 해질녘"
innocent,"1. 순진한, 천진난만한 2. 무죄인, 결백한"
pure,순수한; 불순물이 없는; 깨끗한
progress,1. (시간이) 지나다 2. 진행하다; 진보하다; 진행; 진보
arise,"(문제가) 발생하다, 일어나다"
afford,"(금전적, 시간적) 여유가 있다, 형편이 되다"
sigh,한숨을 쉬다; 한숨을 쉬며 말하다; 한숨
startle,깜짝 놀라게 하다
inquire / enquire,"1. 묻다, 질문을 하다 2. 조사하다"
request,"요청하다, 신청하다; 요청, 신청"
financial,재정(상)의; 금융(상)의
adulthood,"성인(임), 성년"
pressure,"1. 압박(감), 압력 2. ((물리)) 압축, 압력; 기압; 압력을 가하다; (~하도록) 강요하다"
propose,1. 제안하다 2. 청혼하다
pleasure,"기쁨, 즐거움; 기쁜 일"
buddy,"친구; 동료, 동지"
voyage,"여행, 항해; 여행하다, 항해하다"
pity,동정(심); 유감
hesitate,"주저하다, 망설이다"
sacrifice,1. 희생하다 2. 제물로 바치다; 1. 희생 2. 제물; 제물을 바침
priceless,"값을 매길 수 없는, 대단히 귀중한"
fortunate,"운이 좋은, 다행인"
selfish,"이기적인, 제멋대로인"
sufficient,충분한
blue,"1. 파란, 푸른 2. 우울한"
season,"계절, 철; 간을 하다, 양념하다"
interest,"관심[흥미]을 끌다; 1. 관심, 흥미 2. 이자; 이익"
pet,반려동물; 쓰다듬다
recall,"1. 기억해 내다 2. 다시 불러들이다 3. 회수하다; 1. 기억 2. 회수, 리콜"
unit17,
shield,"보호하다, 가리다; 방패"
individual,"1. 각각의 2. 개인의 3. 개성 있는, 독특한; 개인"
thunder,천둥; 천둥이 치다
outstanding,뛰어난; 눈에 띄는
weapon,"무기, 병기"
mighty,"1. 강력한, 힘센 2. 웅장한 3. 굉장한"
insect,곤충; 벌레
alien,1. 외계인 2. 외국인; 1. 외계의 2. 외국의 3. 이질적인
collaborate,"협력하다, 공동으로 작업하다"
fierce,"1. 격렬한, 맹렬한 2. 사나운 3. (기상 조건이) 극심한"
extraordinary,"1. 비범한, 대단한 2. 기이한"
rapid,"빠른, 신속한"
superior,"1. (~보다) 우월한, 우수한 2. 상급의; 상급자, 상사"
conquer,정복하다; 이기다
confront,"(위험 등에) 직면하다, 맞서다; (문제가) 닥치다"
manage,"1. 관리하다; 경영하다 2. (간신히, 용케) 해내다"
disagree,"반대하다, 동의하지 않다"
split,"분열되다; 나누다; 분열, 불화"
tragic,"비극적인, 비극의"
severe,1. 심각한 2. (처벌이) 가혹한 3. 엄격한
resolve,"1. (문제 등을) 해결하다, 풀다 2. 결심하다, 결정하다"
trait,"특성, 특징"
eventual,"궁극적인, 최종적인"
perceive,"인지하다, 지각하다"
unite,연합하다; 결합시키다
bill,"1. 계산서, 청구서 2. 지폐 3. 법안 4. (새의) 부리"
race,1. 경주; 경쟁 2. 인종; 경주하다; 경쟁하다
general,"1. 일반적인, 보편적인 2. (어느 하나에 국한되지 않은) 종합적인; 장군"
right,"1. 옳은, 올바른; 맞는 2. 오른쪽의; 권리; 1. 맞게 2. 오른쪽으로 3. 정확히, 바로"
safe,안전한; 금고
unit18,
reputation,"명성, 평판"
entrance,"1. 입학, 입회; 입장 2. (출)입구"
institution,"1. (대학 등의 대규모) 기관, 협회 2. 보호 시설 (건물)"
stubborn,"완고한, 고집 센"
